iShares S&P 500 Growth ETF
Inception Date,"22-may-2000"
Fund Holdings as of,"31-oct-2017"
Total Net Assets,"19,458,359,427.09"
,"131,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
"PH","PARKER-HANNIFIN CORP","Equity","0.13","182.61","141,930.00","25,917,837.30","25,917,837.30","Industriales","2671501","US7010941042","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.13","67.26","384,821.00","25,883,060.46","25,883,060.46","Bienes Raíces","2319157","US29476L1070","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.13","589.50","43,830.00","25,837,785.00","25,837,785.00","Consumo discrecional","2065955","US0533321024","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.13","51.92","497,644.00","25,837,676.48","25,837,676.48","Productos básicos de consumo","2367026","US3703341046","New York Stock Exchange Inc."
"Q","QUINTILES IMS INC","Equity","0.13","108.10","238,429.00","25,774,174.90","25,774,174.90","Cuidado de la Salud","B7VM917","US74876Y1010","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.13","90.97","277,955.00","25,285,566.35","25,285,566.35","Tecnología de la Información","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.13","121.75","206,820.00","25,180,335.00","25,180,335.00","Materiales","2931205","US9291601097","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC","Equity","0.13","103.95","239,060.00","24,850,287.00","24,850,287.00","Tecnología de la Información","2712013","US37940X1028","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","116.24","213,079.00","24,768,302.96","24,768,302.96","Materiales","2698470","US6935061076","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.13","121.62","203,604.00","24,762,318.48","24,762,318.48","Cuidado de la Salud","2783815","US98956P1021","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.13","87.76","278,859.00","24,472,665.84","24,472,665.84","Servicios","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.13","140.89","173,192.00","24,401,020.88","24,401,020.88","Materiales","2046853","US0126531013","New York Stock Exchange Inc."
"EXPE","EXPEDIA INC","Equity","0.12","124.66","191,140.00","23,827,512.40","23,827,512.40","Consumo discrecional","B748CK2","US30212P3038","NASDAQ"
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.12","58.48","406,798.00","23,789,547.04","23,789,547.04","Industriales","B4QG225","US9100471096","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.12","106.18","222,278.00","23,601,478.04","23,601,478.04","Productos básicos de consumo","2422806","US4278661081","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.12","65.07","359,440.00","23,388,760.80","23,388,760.80","Industriales","2262530","US7607591002","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.12","90.54","254,374.00","23,031,021.96","23,031,021.96","Tecnología de la Información","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"EBAY","EBAY INC","Equity","0.12","37.64","610,683.00","22,986,108.12","22,986,108.12","Tecnología de la Información","2293819","US2786421030","NASDAQ"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.12","157.18","145,706.00","22,902,069.08","22,902,069.08","Bienes Raíces","BZ6TS23","US78410G1040","NASDAQ"
"TROW","T ROWE PRICE GROUP INC","Equity","0.12","92.90","245,193.00","22,778,429.70","22,778,429.70","Financieros","2702337","US74144T1088","NASDAQ"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.12","111.81","203,598.00","22,764,292.38","22,764,292.38","Productos básicos de consumo","2320524","US5184391044","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.12","166.17","136,961.00","22,758,809.37","22,758,809.37","Cuidado de la Salud","2459202","US45168D1046","NASDAQ"
"ROP","ROPER TECHNOLOGIES INC","Equity","0.12","258.17","87,912.00","22,696,241.04","22,696,241.04","Industriales","2749602","US7766961061","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.12","57.93","391,496.00","22,679,363.28","22,679,363.28","Productos básicos de consumo","BZ07BW4","US61174X1090","NASDAQ"
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.12","19.56","1,159,124.00","22,672,465.44","22,672,465.44","Bienes Raíces","2567503","US44107P1049","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.12","54.27","416,650.00","22,611,595.50","22,611,595.50","Energía","2130109","US6826801036","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.12","55.62","404,933.00","22,522,373.46","22,522,373.46","Productos básicos de consumo","2868165","US8718291078","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.11","68.03","326,670.00","22,223,360.10","22,223,360.10","Cuidado de la Salud","2520153","US00846U1016","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.11","135.60","160,334.00","21,741,290.40","21,741,290.40","Industriales","2767228","US7743411016","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.11","49.37","438,280.00","21,637,883.60","21,637,883.60","Energía","2032380","US0325111070","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.11","91.52","236,360.00","21,631,667.20","21,631,667.20","Tecnología de la Información","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.11","216.85","98,430.00","21,344,545.50","21,344,545.50","Materiales","2572079","US5732841060","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.11","46.97","452,714.00","21,263,976.58","21,263,976.58","Industriales","2332262","US3119001044","NASDAQ"
"TDG","TRANSDIGM GROUP INC","Equity","0.11","277.50","75,893.00","21,060,307.50","21,060,307.50","Industriales","B11FJK3","US8936411003","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.11","85.05","244,614.00","20,804,420.70","20,804,420.70","Industriales","B4P9W92","US92345Y1064","NASDAQ"
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.11","26.15","795,483.00","20,801,880.45","20,801,880.45","Consumo discrecional","BBM4S68","US90130A1016","NASDAQ"
"PCAR","PACCAR INC","Equity","0.11","71.73","287,711.00","20,637,510.03","20,637,510.03","Industriales","2665861","US6937181088","NASDAQ"
"EFX","EQUIFAX INC","Equity","0.11","108.53","188,708.00","20,480,479.24","20,480,479.24","Industriales","2319146","US2944291051","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.10","86.52","235,123.00","20,342,841.96","20,342,841.96","Tecnología de la Información","2867719","US8716071076","NASDAQ"
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.10","93.52","214,970.00","20,103,994.40","20,103,994.40","Financieros","2648668","US6658591044","NASDAQ"
"CTAS","CINTAS CORP","Equity","0.10","149.04","134,361.00","20,025,163.44","20,025,163.44","Industriales","2197137","US1729081059","NASDAQ"
"VTR","VENTAS REIT INC","Equity","0.10","62.75","318,274.00","19,971,693.50","19,971,693.50","Bienes Raíces","2927925","US92276F1003","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.10","40.78","470,316.00","19,179,486.48","19,179,486.48","Consumo discrecional","2635701","US6512291062","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.10","121.18","158,212.00","19,172,130.16","19,172,130.16","Bienes Raíces","2019479","US1011211018","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.10","19.46","985,150.00","19,171,019.00","19,171,019.00","Bienes Raíces","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.10","72.05","264,357.00","19,046,921.85","19,046,921.85","Tecnología de la Información","2897697","US8919061098","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.10","43.59","432,939.00","18,871,811.01","18,871,811.01","Financieros","2299011","US2692464017","NASDAQ"
"CTXS","CITRIX SYSTEMS INC","Equity","0.10","82.61","226,445.00","18,706,621.45","18,706,621.45","Tecnología de la Información","2182553","US1773761002","NASDAQ"
"XYL","XYLEM INC","Equity","0.10","66.53","280,828.00","18,683,486.84","18,683,486.84","Industriales","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.10","141.48","132,014.00","18,677,340.72","18,677,340.72","Industriales","2134781","US9113631090","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.10","161.55","115,243.00","18,617,506.65","18,617,506.65","Industriales","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.10","73.69","252,019.00","18,571,280.11","18,571,280.11","Tecnología de la Información","2985677","US9839191015","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.09","147.49","125,407.00","18,496,278.43","18,496,278.43","Consumo discrecional","2963811","US9831341071","NASDAQ"
"ULTA","ULTA BEAUTY INC","Equity","0.09","201.79","91,330.00","18,429,480.70","18,429,480.70","Consumo discrecional","B28TS42","US90384S3031","NASDAQ"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.09","123.96","147,293.00","18,258,440.28","18,258,440.28","Bienes Raíces","2009210","US0152711091","New York Stock Exchange Inc."
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.09","72.28","251,662.00","18,190,129.36","18,190,129.36","Consumo discrecional","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.09","37.69","481,481.00","18,147,018.89","18,147,018.89","Consumo discrecional","2971029","US5018892084","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.09","13.98","1,292,587.00","18,070,366.26","18,070,366.26","Materiales","2352118","US35671D8570","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.09","63.33","281,355.00","17,818,212.15","17,818,212.15","Financieros","2359506","US3635761097","New York Stock Exchange Inc."
"IT","GARTNER INC","Equity","0.09","125.31","141,717.00","17,758,557.27","17,758,557.27","Tecnología de la Información","2372763","US3666511072","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.09","156.54","113,230.00","17,725,024.20","17,725,024.20","Financieros","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.09","75.65","231,884.00","17,542,024.60","17,542,024.60","Cuidado de la Salud","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.09","67.19","259,939.00","17,465,301.41","17,465,301.41","Consumo discrecional","2279303","US6819191064","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.09","67.39","257,136.00","17,328,395.04","17,328,395.04","Servicios","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.09","116.27","147,405.00","17,138,779.35","17,138,779.35","Materiales","2504566","US6951561090","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.09","123.77","138,080.00","17,090,161.60","17,090,161.60","Consumo discrecional","2754907","LR0008862868","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.09","57.83","294,919.00","17,055,165.77","17,055,165.77","Materiales","2651086","US6703461052","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","134.21","125,893.00","16,896,099.53","16,896,099.53","Energía","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.09","36.90","451,395.00","16,656,475.50","16,656,475.50","Energía","2480677","US25179M1036","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.09","28.50","583,201.00","16,621,228.50","16,621,228.50","Energía","2967181","US9694571004","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.09","92.59","179,328.00","16,603,979.52","16,603,979.52","Consumo discrecional","2414580","US4180561072","NASDAQ"
"GWW","WW GRAINGER INC","Equity","0.08","197.70","82,614.00","16,332,787.80","16,332,787.80","Industriales","2380863","US3848021040","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.08","82.27","197,903.00","16,281,479.81","16,281,479.81","Consumo discrecional","2289874","US2371941053","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.08","38.79","418,111.00","16,218,525.69","16,218,525.69","Bienes Raíces","2727910","US9026531049","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.08","196.05","82,243.00","16,123,740.15","16,123,740.15","Cuidado de la Salud","2937689","US9418481035","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.08","31.35","513,079.00","16,085,026.65","16,085,026.65","Consumo discrecional","2547419","US5529531015","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.08","81.59","197,057.00","16,077,880.63","16,077,880.63","Bienes Raíces","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.08","28.48","556,123.00","15,838,383.04","15,838,383.04","Bienes Raíces","2284084","US2644115055","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.08","41.37","382,250.00","15,813,682.50","15,813,682.50","Energía","2043962","US0374111054","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.08","32.50","473,737.00","15,396,452.50","15,396,452.50","Tecnología de la Información","2861078","US8715031089","NASDAQ"
"KEY","KEYCORP","Equity","0.08","18.25","833,832.00","15,217,434.00","15,217,434.00","Financieros","2490911","US4932671088","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.08","104.19","144,516.00","15,057,122.04","15,057,122.04","Cuidado de la Salud","2927516","US92220P1057","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.08","85.66","171,547.00","14,694,716.02","14,694,716.02","Productos básicos de consumo","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"VRSN","VERISIGN INC","Equity","0.07","107.52","135,211.00","14,537,886.72","14,537,886.72","Tecnología de la Información","2142922","US92343E1029","NASDAQ"
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.07","262.43","55,145.00","14,471,702.35","14,471,702.35","Bienes Raíces","2316619","US2971781057","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","53.67","264,683.00","14,205,536.61","14,205,536.61","Bienes Raíces","2724193","US7561091049","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.07","106.39","132,948.00","14,144,337.72","14,144,337.72","Industriales","2445416","US4456581077","NASDAQ"
"CLX","CLOROX","Equity","0.07","126.53","110,676.00","14,003,834.28","14,003,834.28","Productos básicos de consumo","2204026","US1890541097","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.07","52.25","266,916.00","13,946,361.00","13,946,361.00","Tecnología de la Información","2507457","US00971T1016","NASDAQ"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.07","10.98","1,266,075.00","13,907,833.88","13,907,833.88","Tecnología de la Información","2007849","US0079031078","NASDAQ"
"CDNS","CADENCE DESIGN SYSTEMS INC","Equity","0.07","43.16","317,367.00","13,697,559.72","13,697,559.72","Tecnología de la Información","2302232","US1273871087","NASDAQ"
"AOS","A O SMITH CORP","Equity","0.07","59.20","230,348.00","13,636,601.60","13,636,601.60","Industriales","2816023","US8318652091","New York Stock Exchange Inc."
"COO","COOPER INC","Equity","0.07","240.26","54,925.00","13,196,280.50","13,196,280.50","Cuidado de la Salud","2222631","US2166484020","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.07","62.53","210,583.00","13,167,754.99","13,167,754.99","Productos básicos de consumo","2486813","US4878361082","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","153.71","85,627.00","13,161,726.17","13,161,726.17","Cuidado de la Salud","2586122","US50540R4092","New York Stock Exchange Inc."
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.07","113.06","115,315.00","13,037,513.90","13,037,513.90","Financieros","B5834C5","US12503M1080","NASDAQ"
"FMC","FMC CORP","Equity","0.07","92.86","138,321.00","12,844,488.06","12,844,488.06","Materiales","2328603","US3024913036","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.07","47.34","268,383.00","12,705,251.22","12,705,251.22","Consumo discrecional","2411053","US4128221086","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.06","83.28","149,027.00","12,410,968.56","12,410,968.56","Consumo discrecional","B39QT24","US8110651010","NASDAQ"
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","93.78","131,494.00","12,331,507.32","12,331,507.32","Cuidado de la Salud","2702791","US74834L1008","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.06","84.18","146,344.00","12,319,237.92","12,319,237.92","Cuidado de la Salud","2732903","US7611521078","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.06","39.82","307,895.00","12,260,378.90","12,260,378.90","Industriales","2570200","US5745991068","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.06","261.76","46,338.00","12,129,434.88","12,129,434.88","Consumo discrecional","2598699","US6081901042","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.06","121.27","99,973.00","12,123,725.71","12,123,725.71","Tecnología de la Información","2427599","US3156161024","NASDAQ"
"KIM","KIMCO REALTY REIT CORP","Equity","0.06","18.16","664,524.00","12,067,755.84","12,067,755.84","Bienes Raíces","2491594","US49446R1095","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","78.57","152,196.00","11,958,039.72","11,958,039.72","Financieros","2212870","US2003401070","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.06","99.53","119,701.00","11,913,840.53","11,913,840.53","Productos básicos de consumo","2550161","US5797802064","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.06","48.81","238,497.00","11,641,038.57","11,641,038.57","Consumo discrecional","B7341C6","VGG607541015","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","29.58","391,628.00","11,584,356.24","11,584,356.24","Servicios","2440637","US15189T1079","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.06","106.85","108,352.00","11,577,411.20","11,577,411.20","Consumo discrecional","B198391","US98310W1080","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.06","44.42","259,140.00","11,510,998.80","11,510,998.80","Tecnología de la Información","2630643","US64110D1046","NASDAQ"
"CHD","CHURCH AND DWIGHT INC","Equity","0.06","45.17","254,249.00","11,484,427.33","11,484,427.33","Productos básicos de consumo","2195841","US1713401024","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.06","38.01","298,488.00","11,345,528.88","11,345,528.88","Financieros","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.06","66.06","171,165.00","11,307,159.90","11,307,159.90","Industriales","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"ANSS","ANSYS INC","Equity","0.06","136.71","81,935.00","11,201,333.85","11,201,333.85","Tecnología de la Información","2045623","US03662Q1058","NASDAQ"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.06","102.35","108,226.00","11,076,931.10","11,076,931.10","Bienes Raíces","2589132","US59522J1034","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.06","167.20","66,231.00","11,073,823.20","11,073,823.20","Industriales","2818461","US00508Y1029","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.06","43.98","244,889.00","10,770,218.22","10,770,218.22","Bienes Raíces","2057059","US03748R1014","New York Stock Exchange Inc."
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Equity","0.06","55.75","192,634.00","10,739,345.50","10,739,345.50","Consumo discrecional","B9CGTC3","BMG667211046","NASDAQ"
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.05","37.07","288,887.00","10,709,041.09","10,709,041.09","Industriales","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","147.42","71,831.00","10,589,326.02","10,589,326.02","Materiales","2464165","US4595061015","New York Stock Exchange Inc."
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.05","57.02","184,856.00","10,540,489.12","10,540,489.12","Productos básicos de consumo","2146838","US1156372096","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","58.38","177,451.00","10,359,589.38","10,359,589.38","Industriales","2325507","US3021301094","NASDAQ"
"LLL","L3 TECHNOLOGIES INC","Equity","0.05","187.18","54,955.00","10,286,476.90","10,286,476.90","Industriales","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.05","100.00","10,274,516.00","10,274,516.47","10,274,516.47","Liquidez","-","-","-"
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.05","223.73","45,582.00","10,198,060.86","10,198,060.86","Tecnología de la Información","2762030","US0185811082","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","62.54","162,698.00","10,175,132.92","10,175,132.92","Energía","2319414","US26884L1098","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.05","74.86","134,126.00","10,040,672.36","10,040,672.36","Bienes Raíces","2933632","US9290421091","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","37.85","265,017.00","10,030,893.45","10,030,893.45","Cuidado de la Salud","2433530","US4364401012","NASDAQ"
"GRMN","GARMIN LTD","Equity","0.05","56.61","174,592.00","9,883,653.12","9,883,653.12","Consumo discrecional","B3Z5T14","CH0114405324","NASDAQ"
"DISH","DISH NETWORK CORP CLASS A","Equity","0.05","48.54","202,803.00","9,844,057.62","9,844,057.62","Consumo discrecional","2303581","US25470M1099","NASDAQ"
"XEC","CIMAREX ENERGY","Equity","0.05","116.93","83,195.00","9,727,991.35","9,727,991.35","Energía","2987521","US1717981013","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.05","75.10","128,184.00","9,626,618.40","9,626,618.40","Consumo discrecional","2983563","US1431301027","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.05","27.70","344,187.00","9,533,979.90","9,533,979.90","Energía","2162340","US1270971039","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.05","40.00","237,094.00","9,483,760.00","9,483,760.00","Bienes Raíces","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.05","81.74","115,127.00","9,410,480.98","9,410,480.98","Consumo discrecional","2822019","US00751Y1064","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","84.78","110,662.00","9,381,924.36","9,381,924.36","Financieros","2718992","US7547301090","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.05","19.86","471,628.00","9,366,532.08","9,366,532.08","Tecnología de la Información","B1F76F9","US9598021098","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.05","55.98","166,405.00","9,315,351.90","9,315,351.90","Consumo discrecional","2094670","US0865161014","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","70.17","130,715.00","9,172,271.55","9,172,271.55","Financieros","2196888","US1720621010","NASDAQ"
"BHGE","BAKER HUGHES CLASS A","Equity","0.05","31.43","290,462.00","9,129,220.66","9,129,220.66","Energía","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.05","61.55","147,284.00","9,065,330.20","9,065,330.20","Bienes Raíces","2726177","US7588491032","New York Stock Exchange Inc."
"TPR","TAPESTRY INC","Equity","0.05","40.95","219,586.00","8,992,046.70","8,992,046.70","Consumo discrecional","BF09HX3","US8760301072","New York Stock Exchange Inc."
"PWR","QUANTA SERVICES INC","Equity","0.05","37.73","237,868.00","8,974,759.64","8,974,759.64","Industriales","2150204","US74762E1029","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.05","27.87","321,495.00","8,960,065.65","8,960,065.65","Energía","2640761","US6550441058","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","47.37","184,824.00","8,755,112.88","8,755,112.88","Productos básicos de consumo","2162845","US1344291091","New York Stock Exchange Inc."
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.04","78.53","110,506.00","8,678,036.18","8,678,036.18","Industriales","2116228","US12541W2098","NASDAQ"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","120.52","70,718.00","8,522,933.36","8,522,933.36","Bienes Raíces","2333931","US3137472060","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.04","25.45","331,652.00","8,440,543.40","8,440,543.40","Consumo discrecional","BBM4S80","US90130A2006","NASDAQ"
"JNPR","JUNIPER NETWORKS INC","Equity","0.04","24.83","332,454.00","8,254,832.82","8,254,832.82","Tecnología de la Información","2431846","US48203R1041","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.04","66.03","123,432.00","8,150,214.96","8,150,214.96","Industriales","2012605","US0116591092","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.04","39.32","205,655.00","8,086,354.60","8,086,354.60","Bienes Raíces","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","83.39","95,324.00","7,949,068.36","7,949,068.36","Industriales","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.04","43.04","184,534.00","7,942,343.36","7,942,343.36","Consumo discrecional","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","106.17","73,442.00","7,797,337.14","7,797,337.14","Materiales","2066408","US0536111091","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.04","93.62","81,926.00","7,669,912.12","7,669,912.12","Consumo discrecional","2892090","US8865471085","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","157.78","47,862.00","7,551,666.36","7,551,666.36","Industriales","2818740","US8330341012","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.04","43.26","172,380.00","7,457,158.80","7,457,158.80","Servicios","2973821","US0188021085","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.04","46.82","153,125.00","7,169,312.50","7,169,312.50","Tecnología de la Información","2344717","US3024451011","NASDAQ"
"SEE","SEALED AIR CORP","Equity","0.04","44.23","158,461.00","7,008,730.03","7,008,730.03","Materiales","2232793","US81211K1007","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.04","60.26","113,557.00","6,842,944.82","6,842,944.82","Consumo discrecional","2900335","US8923561067","NASDAQ"
"INFO","IHS MARKIT LTD","Equity","0.04","42.61","160,010.00","6,818,026.10","6,818,026.10","Industriales","BD0Q558","BMG475671050","NASDAQ"
